created_at,outdoor_temp_c,outdoor_humidity_percent
2026-03-05T23:15:55+00:00,7.7,89
2026-03-05T23:22:07+00:00,7.7,89
2026-03-05T23:28:34+00:00,7.7,92
2026-03-05T23:34:27+00:00,7.5,91
2026-03-05T23:40:07+00:00,7.5,91
2026-03-05T23:46:04+00:00,7.3,90
2026-03-05T23:52:03+00:00,7.3,90
2026-03-05T23:58:27+00:00,7.3,90
2026-03-06T00:22:07+00:00,7.2,90
2026-03-06T00:28:24+00:00,7.3,89
2026-03-06T00:33:54+00:00,7.3,89
2026-03-06T00:40:24+00:00,7.3,89
2026-03-06T00:45:56+00:00,7.3,89
2026-03-06T00:51:55+00:00,7.3,89
2026-03-06T00:57:54+00:00,7.3,89
2026-03-06T01:04:12+00:00,7.3,89
2026-03-06T01:09:54+00:00,7.3,89
2026-03-06T01:17:03+00:00,7.3,89
2026-03-06T01:34:19+00:00,7.2,89
2026-03-06T01:39:54+00:00,7.2,89
2026-03-06T01:46:36+00:00,7.4,87
2026-03-06T01:51:56+00:00,7.4,87
2026-03-06T01:57:58+00:00,7.4,87
2026-03-06T02:03:57+00:00,7.4,87
2026-03-06T02:10:22+00:00,7.4,87
2026-03-06T02:16:15+00:00,7.4,87
2026-03-06T02:22:26+00:00,7.4,87
2026-03-06T02:27:57+00:00,7.2,88
2026-03-06T02:52:00+00:00,7.3,88
2026-03-06T02:57:57+00:00,7.3,88
2026-03-06T03:03:56+00:00,7.3,88
2026-03-06T03:10:29+00:00,7.3,88
2026-03-06T03:17:00+00:00,7.2,89
2026-03-06T03:22:34+00:00,7.2,89
2026-03-06T03:34:00+00:00,6.9,91
2026-03-06T03:39:56+00:00,6.9,91
2026-03-06T03:47:05+00:00,6.8,93
2026-03-06T03:52:02+00:00,6.8,93
2026-03-06T03:57:54+00:00,6.8,93
2026-03-06T04:03:55+00:00,6.7,94
2026-03-06T04:10:10+00:00,6.7,94
2026-03-06T04:16:27+00:00,6.7,94
2026-03-06T04:22:02+00:00,6.7,94
2026-03-06T04:27:55+00:00,6.7,94
2026-03-06T04:34:15+00:00,6.7,94
2026-03-06T04:39:56+00:00,6.7,94
2026-03-06T04:52:45+00:00,6.7,93
2026-03-06T05:03:56+00:00,6.7,94
2026-03-06T05:10:07+00:00,6.7,94
2026-03-06T05:16:15+00:00,6.6,94
2026-03-06T05:22:37+00:00,6.6,94
2026-03-06T05:28:27+00:00,6.6,93
2026-03-06T05:34:51+00:00,6.6,92
2026-03-06T05:39:59+00:00,6.6,92
2026-03-06T06:10:43+00:00,6.6,90
2026-03-06T06:16:52+00:00,6.5,90
2026-03-06T06:22:58+00:00,6.5,90
2026-03-06T06:28:04+00:00,6.3,90
2026-03-06T06:33:58+00:00,6.2,89
2026-03-06T06:39:53+00:00,6.2,89
2026-03-06T06:45:54+00:00,6.2,89
2026-03-06T06:52:04+00:00,6.2,89
2026-03-06T06:57:53+00:00,6.2,89
2026-03-06T07:03:56+00:00,6.2,88
2026-03-06T07:09:53+00:00,6.2,88
2026-03-06T07:15:54+00:00,6.2,88
2026-03-06T07:22:04+00:00,6.2,88
2026-03-06T07:27:54+00:00,6.2,88
2026-03-06T07:33:54+00:00,6.1,87
2026-03-06T07:39:53+00:00,6.1,87
2026-03-06T07:45:54+00:00,6,87
2026-03-06T07:52:04+00:00,6,87
2026-03-06T07:57:53+00:00,6,87
2026-03-06T08:04:10+00:00,6.1,86
2026-03-06T08:09:53+00:00,6.1,86
2026-03-06T08:15:54+00:00,6,85
2026-03-06T08:21:53+00:00,6,85
2026-03-06T08:27:55+00:00,5.8,87
2026-03-06T08:33:54+00:00,5.8,86
2026-03-06T08:39:54+00:00,5.8,86
2026-03-06T08:45:55+00:00,5.8,86
2026-03-06T08:52:01+00:00,5.8,86
2026-03-06T08:57:54+00:00,5.8,86
2026-03-06T09:03:54+00:00,5.8,86
2026-03-06T09:09:53+00:00,5.8,86
2026-03-06T09:15:54+00:00,5.9,85
2026-03-06T09:22:14+00:00,5.9,85
2026-03-06T09:27:54+00:00,5.7,86
2026-03-06T09:33:54+00:00,5.7,84
2026-03-06T09:39:53+00:00,5.7,84
2026-03-06T09:45:53+00:00,5.8,83
2026-03-06T09:52:00+00:00,5.8,83
2026-03-06T09:57:54+00:00,5.8,83
2026-03-06T10:03:54+00:00,5.8,82
2026-03-06T10:09:53+00:00,5.8,82
2026-03-06T10:15:53+00:00,5.9,81
2026-03-06T10:21:56+00:00,5.9,81
2026-03-06T10:27:53+00:00,5.9,81
2026-03-06T10:33:56+00:00,6,80
2026-03-06T10:39:53+00:00,6,80
2026-03-06T10:45:54+00:00,6.1,79
2026-03-06T10:57:53+00:00,6,81
2026-03-06T11:03:54+00:00,6.1,81
2026-03-06T11:09:54+00:00,6.1,81
2026-03-06T11:15:54+00:00,6.2,80
2026-03-06T11:21:57+00:00,6.2,80
2026-03-06T11:27:53+00:00,6.2,78
2026-03-06T11:33:53+00:00,6.3,78
2026-03-06T11:39:54+00:00,6.3,78
2026-03-06T11:45:54+00:00,6.3,78
2026-03-06T11:51:55+00:00,6.3,78
2026-03-06T11:57:54+00:00,6.3,78
2026-03-06T12:03:54+00:00,6.4,78
2026-03-06T12:09:53+00:00,6.4,78
2026-03-06T12:15:54+00:00,6.4,78
2026-03-06T12:21:57+00:00,6.4,78
2026-03-06T12:27:53+00:00,6.5,78
2026-03-06T12:33:54+00:00,6.6,77
2026-03-06T12:39:54+00:00,6.6,77
2026-03-06T12:45:54+00:00,6.7,76
2026-03-06T12:57:54+00:00,6.7,76
2026-03-06T13:03:54+00:00,6.8,75
2026-03-06T13:09:54+00:00,6.8,75
2026-03-06T13:15:53+00:00,6.9,74
2026-03-06T13:22:14+00:00,6.9,74
2026-03-06T13:27:54+00:00,6.9,74
2026-03-06T13:33:54+00:00,7,73
2026-03-06T13:39:53+00:00,7,73
2026-03-06T13:45:53+00:00,7.2,72
2026-03-06T13:52:12+00:00,7.4,72
2026-03-06T13:57:53+00:00,7.4,72
2026-03-06T14:03:56+00:00,7.5,71
2026-03-06T14:09:54+00:00,7.5,71
2026-03-06T14:15:54+00:00,7.6,70
2026-03-06T14:21:56+00:00,7.6,70
2026-03-06T14:27:54+00:00,7.6,70
2026-03-06T14:33:54+00:00,7.9,69
2026-03-06T14:39:53+00:00,7.9,69
2026-03-06T14:45:53+00:00,8,68
2026-03-06T14:52:09+00:00,8,68
2026-03-06T14:57:54+00:00,8,68
2026-03-06T15:03:57+00:00,8.1,68
2026-03-06T15:09:53+00:00,8.1,68
2026-03-06T15:15:53+00:00,8.1,68
2026-03-06T15:21:59+00:00,8.1,68
2026-03-06T15:27:53+00:00,8.1,68
2026-03-06T15:33:54+00:00,8.300000000000001,67
2026-03-06T15:39:54+00:00,8.300000000000001,67
2026-03-06T15:45:54+00:00,8.300000000000001,67
2026-03-06T15:57:53+00:00,8.300000000000001,67
2026-03-06T16:03:54+00:00,8.4,67
2026-03-06T16:09:54+00:00,8.4,67
2026-03-06T16:15:53+00:00,8.4,67
2026-03-06T16:21:56+00:00,8.4,67
2026-03-06T16:27:53+00:00,8.4,67
2026-03-06T16:33:54+00:00,8.4,67
2026-03-06T16:39:54+00:00,8.4,67
2026-03-06T16:45:53+00:00,8.300000000000001,67
2026-03-06T16:51:59+00:00,8,69
2026-03-06T16:57:53+00:00,8,69
2026-03-06T17:03:54+00:00,8,69
2026-03-06T17:09:54+00:00,8,69
2026-03-06T17:15:53+00:00,8,69
2026-03-06T17:27:54+00:00,8,70
2026-03-06T17:33:54+00:00,7.9,71
2026-03-06T17:39:53+00:00,7.9,71
2026-03-06T17:45:54+00:00,7.8,72
2026-03-06T17:51:54+00:00,7.8,72
2026-03-06T17:57:53+00:00,7.8,72
2026-03-06T18:03:54+00:00,7.7,72
2026-03-06T18:09:53+00:00,7.7,72
2026-03-06T18:15:54+00:00,7.6,72
2026-03-06T18:21:55+00:00,7.6,72
2026-03-06T18:27:55+00:00,7.6,74
2026-03-06T18:33:54+00:00,7.6,75
2026-03-06T18:39:53+00:00,7.6,75
2026-03-06T18:45:53+00:00,7.5,75
2026-03-06T18:57:54+00:00,7.5,75
2026-03-06T19:03:54+00:00,7.5,75
2026-03-06T19:09:53+00:00,7.5,75
2026-03-06T19:15:54+00:00,7.5,75
2026-03-06T19:21:54+00:00,7.5,75
2026-03-06T19:27:53+00:00,7.5,75
2026-03-06T19:33:54+00:00,7.5,75
2026-03-06T19:39:54+00:00,7.5,75
2026-03-06T19:45:54+00:00,7.5,75
2026-03-06T19:51:55+00:00,7.5,75
2026-03-06T19:57:54+00:00,7.5,75
2026-03-06T20:03:54+00:00,7.5,75
2026-03-06T20:09:53+00:00,7.5,75
2026-03-06T20:15:53+00:00,7.5,74
2026-03-06T20:21:59+00:00,7.5,74
2026-03-06T20:27:54+00:00,7.3,73
2026-03-06T20:33:54+00:00,7.3,73
2026-03-06T20:39:54+00:00,7.3,73
2026-03-06T20:45:54+00:00,7.3,73
2026-03-06T20:51:58+00:00,7.3,73
2026-03-06T20:57:53+00:00,7.3,73
2026-03-06T21:03:54+00:00,7.3,73
2026-03-06T21:09:53+00:00,7.3,73
2026-03-06T21:15:54+00:00,7.3,73
2026-03-06T21:21:57+00:00,7.3,73
2026-03-06T21:27:54+00:00,7.3,73
2026-03-06T21:33:54+00:00,7.1,72
2026-03-06T21:39:54+00:00,7.1,72
2026-03-06T21:45:54+00:00,7,73
2026-03-06T21:51:55+00:00,7,73
2026-03-06T21:57:54+00:00,7,73
2026-03-06T22:03:54+00:00,7,73
2026-03-06T22:09:54+00:00,7,73
2026-03-06T22:15:54+00:00,7,73
2026-03-06T22:21:57+00:00,7,73
2026-03-06T22:27:53+00:00,7,73
2026-03-06T22:33:54+00:00,7,74
2026-03-06T22:39:54+00:00,7,74
2026-03-06T22:45:54+00:00,7,74
2026-03-06T22:51:57+00:00,7,73
2026-03-06T22:57:53+00:00,7,73
2026-03-06T23:03:54+00:00,7,73
2026-03-06T23:09:54+00:00,7,73
2026-03-06T23:15:53+00:00,7,73
2026-03-06T23:21:56+00:00,7,73
2026-03-06T23:27:53+00:00,6.7,76
2026-03-06T23:33:54+00:00,6.7,75
2026-03-06T23:39:54+00:00,6.7,75
2026-03-06T23:45:54+00:00,6.7,74
2026-03-06T23:51:59+00:00,6.7,74
2026-03-06T23:57:54+00:00,6.7,74
2026-03-07T00:03:54+00:00,6.7,73
2026-03-07T00:09:54+00:00,6.7,73
2026-03-07T00:15:54+00:00,6.7,73
2026-03-07T00:21:56+00:00,6.7,73
2026-03-07T00:27:54+00:00,6.7,73
2026-03-07T00:33:54+00:00,6.6,74
2026-03-07T00:39:54+00:00,6.6,74
2026-03-07T00:45:54+00:00,6.6,75
2026-03-07T00:52:00+00:00,6.6,75
2026-03-07T00:57:53+00:00,6.6,75
2026-03-07T01:03:54+00:00,6.5,76
2026-03-07T01:09:54+00:00,6.5,76
2026-03-07T01:15:53+00:00,6.4,78
2026-03-07T01:21:58+00:00,6.4,78
2026-03-07T01:27:54+00:00,6.4,78
2026-03-07T01:33:54+00:00,6.3,80
2026-03-07T01:39:54+00:00,6.3,80
2026-03-07T01:45:54+00:00,6.2,82
2026-03-07T01:57:53+00:00,6.2,84
2026-03-07T02:04:04+00:00,6.2,85
2026-03-07T02:09:53+00:00,6.2,85
2026-03-07T02:15:54+00:00,6.1,86
2026-03-07T02:21:57+00:00,6.1,86
2026-03-07T02:27:54+00:00,6.1,85
2026-03-07T02:33:54+00:00,5.9,85
2026-03-07T02:39:54+00:00,5.9,85
2026-03-07T02:45:54+00:00,5.8,86
2026-03-07T02:51:56+00:00,5.8,86
2026-03-07T02:57:53+00:00,5.8,86
2026-03-07T03:03:54+00:00,5.7,86
2026-03-07T03:09:53+00:00,5.7,86
2026-03-07T03:15:54+00:00,5.6,86
2026-03-07T03:22:01+00:00,5.6,86
2026-03-07T03:27:53+00:00,5.6,86
2026-03-07T03:33:54+00:00,5.4,86
2026-03-07T03:39:54+00:00,5.4,86
2026-03-07T03:45:54+00:00,5.3,87
2026-03-07T03:52:04+00:00,5.3,87
2026-03-07T03:57:54+00:00,5.3,87
2026-03-07T04:03:57+00:00,5.2,87
2026-03-07T04:09:53+00:00,5.2,87
2026-03-07T04:15:54+00:00,5.2,87
2026-03-07T04:22:07+00:00,5.2,87
2026-03-07T04:27:53+00:00,5.2,87
2026-03-07T04:33:56+00:00,5.2,88
2026-03-07T04:39:54+00:00,5.2,88
2026-03-07T04:45:54+00:00,5,88
2026-03-07T04:52:03+00:00,5,88
2026-03-07T04:57:54+00:00,5,88
2026-03-07T05:03:56+00:00,5,88
2026-03-07T05:09:53+00:00,5,88
2026-03-07T05:15:54+00:00,5,88
2026-03-07T05:22:04+00:00,5,88
2026-03-07T05:27:55+00:00,5,88
2026-03-07T05:33:55+00:00,5.3,87
2026-03-07T05:39:53+00:00,5.3,87
2026-03-07T05:45:55+00:00,5.3,86
2026-03-07T05:52:22+00:00,5.3,86
2026-03-07T05:57:54+00:00,5.3,86
2026-03-07T06:04:16+00:00,5.3,86
2026-03-07T06:09:53+00:00,5.3,86
2026-03-07T06:15:54+00:00,5.2,86
2026-03-07T06:21:58+00:00,5.2,86
2026-03-07T06:27:54+00:00,5.1,86
2026-03-07T06:33:55+00:00,5.2,86
2026-03-07T06:39:54+00:00,5.2,86
2026-03-07T06:45:54+00:00,5.3,86
2026-03-07T06:57:53+00:00,5.3,86
2026-03-07T07:03:56+00:00,5.3,86
2026-03-07T07:09:54+00:00,5.3,86
2026-03-07T07:15:53+00:00,5.5,84
2026-03-07T07:22:00+00:00,5.5,84
2026-03-07T07:27:53+00:00,5.5,84
2026-03-07T07:33:54+00:00,5.7,80
2026-03-07T07:39:53+00:00,5.7,80
2026-03-07T07:45:53+00:00,5.9,76
2026-03-07T07:52:01+00:00,5.9,80
2026-03-07T07:57:53+00:00,5.9,80
2026-03-07T08:04:04+00:00,6,79
2026-03-07T08:09:53+00:00,6,79
2026-03-07T08:15:53+00:00,6.1,78
2026-03-07T08:27:54+00:00,6.1,78
2026-03-07T08:33:54+00:00,6.4,78
2026-03-07T08:39:53+00:00,6.4,78
2026-03-07T08:45:56+00:00,6.5,77
2026-03-07T08:51:56+00:00,6.5,77
2026-03-07T08:57:55+00:00,6.5,77
2026-03-07T09:03:55+00:00,6.6,76
2026-03-07T09:09:53+00:00,6.6,76
2026-03-07T09:16:01+00:00,6.8,74
2026-03-07T09:22:07+00:00,6.8,74
2026-03-07T09:27:53+00:00,6.8,74
2026-03-07T09:33:54+00:00,7.2,70
2026-03-07T09:39:54+00:00,7.2,70
2026-03-07T09:45:54+00:00,7.3,70
2026-03-07T09:51:56+00:00,7.3,70
2026-03-07T09:57:53+00:00,7.3,70
2026-03-07T10:03:57+00:00,7.4,70
2026-03-07T10:09:53+00:00,7.4,70
2026-03-07T10:15:53+00:00,7.6,69
2026-03-07T10:21:58+00:00,7.6,69
2026-03-07T10:27:53+00:00,7.6,69
2026-03-07T10:33:54+00:00,7.8,68
2026-03-07T10:39:53+00:00,7.8,68
2026-03-07T10:45:54+00:00,8,67
2026-03-07T10:51:56+00:00,7.7,68
2026-03-07T10:57:53+00:00,7.7,68
2026-03-07T11:03:54+00:00,7.8,68
2026-03-07T11:09:54+00:00,7.8,68
2026-03-07T11:15:53+00:00,8,67
2026-03-07T11:21:55+00:00,8,67
2026-03-07T11:27:54+00:00,7.6,70
2026-03-07T11:33:54+00:00,7.8,69
2026-03-07T11:39:53+00:00,7.8,69
2026-03-07T11:45:54+00:00,8,68
2026-03-07T11:52:05+00:00,8,68
2026-03-07T11:57:53+00:00,8,68
2026-03-07T12:03:54+00:00,8.1,67
2026-03-07T12:09:53+00:00,8.1,67
2026-03-07T12:15:54+00:00,8.300000000000001,66
2026-03-07T12:21:55+00:00,8.300000000000001,66
2026-03-07T12:27:53+00:00,8.1,68
2026-03-07T12:33:54+00:00,8.300000000000001,67
2026-03-07T12:39:54+00:00,8.300000000000001,67
2026-03-07T12:45:53+00:00,8.4,67
2026-03-07T12:51:56+00:00,8.4,67
2026-03-07T12:57:53+00:00,8.4,67
2026-03-07T13:03:55+00:00,8.5,67
2026-03-07T13:09:53+00:00,8.5,67
2026-03-07T13:15:54+00:00,8.699999999999999,67
2026-03-07T13:22:04+00:00,8.699999999999999,67
2026-03-07T13:27:53+00:00,8.699999999999999,67
2026-03-07T13:33:54+00:00,8.9,66
2026-03-07T13:39:53+00:00,8.9,66
2026-03-07T13:45:53+00:00,8.800000000000001,66
2026-03-07T13:51:55+00:00,8.800000000000001,66
2026-03-07T13:57:54+00:00,8.800000000000001,66
2026-03-07T14:03:55+00:00,8.9,66
2026-03-07T14:09:54+00:00,8.9,66
2026-03-07T14:15:54+00:00,9,66
2026-03-07T14:22:01+00:00,9,66
2026-03-07T14:27:53+00:00,8.800000000000001,68
2026-03-07T14:33:54+00:00,8.9,67
2026-03-07T14:39:53+00:00,8.9,67
2026-03-07T14:45:54+00:00,9,66
2026-03-07T14:52:18+00:00,9,66
2026-03-07T14:57:53+00:00,9,66
2026-03-07T15:03:54+00:00,9.1,66
2026-03-07T15:09:54+00:00,9.1,66
2026-03-07T15:15:54+00:00,9.1,66
2026-03-07T15:22:05+00:00,9.1,66
2026-03-07T15:27:53+00:00,8.9,68
2026-03-07T15:33:54+00:00,9,67
2026-03-07T15:39:54+00:00,9,67
2026-03-07T15:45:55+00:00,9,67
2026-03-07T15:52:04+00:00,9,67
2026-03-07T15:57:53+00:00,9,67
2026-03-07T16:03:54+00:00,9.1,67
2026-03-07T16:09:53+00:00,9.1,67
2026-03-07T16:15:53+00:00,9.1,67
2026-03-07T16:21:58+00:00,9.1,67
2026-03-07T16:27:54+00:00,9.1,67
2026-03-07T16:33:55+00:00,9.1,68
2026-03-07T16:39:53+00:00,9.1,68
2026-03-07T16:45:53+00:00,9.1,69
2026-03-07T16:57:53+00:00,9.199999999999999,68
2026-03-07T17:03:54+00:00,9.199999999999999,68
2026-03-07T17:09:54+00:00,9.199999999999999,68
2026-03-07T17:15:54+00:00,9.1,69
2026-03-07T17:22:08+00:00,9.1,69
2026-03-07T17:27:54+00:00,9,70
2026-03-07T17:33:54+00:00,9,71
2026-03-07T17:39:53+00:00,9,71
2026-03-07T17:45:53+00:00,8.9,71
2026-03-07T17:51:56+00:00,8.9,71
2026-03-07T17:57:53+00:00,8.9,71
2026-03-07T18:09:53+00:00,8.9,72
2026-03-07T18:15:54+00:00,8.9,72
2026-03-07T18:22:12+00:00,8.9,72
2026-03-07T18:27:53+00:00,8.9,71
2026-03-07T18:33:55+00:00,8.9,72
2026-03-07T18:39:54+00:00,8.9,72
2026-03-07T18:45:53+00:00,8.9,73
2026-03-07T18:52:05+00:00,8.9,73
2026-03-07T18:57:53+00:00,8.9,73
2026-03-07T19:03:54+00:00,8.800000000000001,73
2026-03-07T19:09:53+00:00,8.800000000000001,73
2026-03-07T19:15:53+00:00,8.800000000000001,74
2026-03-07T19:21:53+00:00,8.800000000000001,74
2026-03-07T19:27:53+00:00,8.800000000000001,74
2026-03-07T19:33:55+00:00,8.699999999999999,75
2026-03-07T19:39:53+00:00,8.699999999999999,75
2026-03-07T19:45:54+00:00,8.6,76
2026-03-07T19:51:56+00:00,8.6,76
2026-03-07T19:57:55+00:00,8.6,75
2026-03-07T20:03:54+00:00,8.6,75
2026-03-07T20:09:55+00:00,8.6,75
2026-03-07T20:15:54+00:00,8.5,76
2026-03-07T20:27:53+00:00,8.4,76
2026-03-07T20:33:53+00:00,8.4,78
2026-03-07T20:39:53+00:00,8.4,78
2026-03-07T20:45:53+00:00,8.4,79
2026-03-07T20:51:56+00:00,8.4,79
2026-03-07T20:57:53+00:00,8.4,79
2026-03-07T21:03:54+00:00,8.300000000000001,80
2026-03-07T21:09:53+00:00,8.300000000000001,80
2026-03-07T21:15:55+00:00,8.300000000000001,81
2026-03-07T21:21:56+00:00,8.300000000000001,81
2026-03-07T21:27:53+00:00,8.1,82
2026-03-07T21:33:54+00:00,8.1,83
2026-03-07T21:39:54+00:00,8.1,83
2026-03-07T21:45:53+00:00,8.1,83
2026-03-07T21:51:56+00:00,8.1,83
2026-03-07T21:57:53+00:00,8.1,83
2026-03-07T22:03:54+00:00,8.1,84
2026-03-07T22:09:54+00:00,8.1,84
2026-03-07T22:15:54+00:00,8,85
2026-03-07T22:21:59+00:00,8,85
2026-03-07T22:27:54+00:00,8,85
2026-03-07T22:33:54+00:00,8,85
2026-03-07T22:39:53+00:00,8,85
2026-03-07T22:45:53+00:00,8,86
2026-03-07T22:51:54+00:00,7.8,86
2026-03-07T22:57:53+00:00,7.8,86
2026-03-07T23:03:54+00:00,7.8,87
2026-03-07T23:09:54+00:00,7.8,87
2026-03-07T23:15:53+00:00,7.8,87
2026-03-07T23:21:55+00:00,7.8,87
2026-03-07T23:27:54+00:00,7.9,83
2026-03-07T23:33:54+00:00,7.9,84
2026-03-07T23:39:54+00:00,7.9,84
2026-03-07T23:45:53+00:00,7.9,84
2026-03-07T23:51:58+00:00,7.9,84
2026-03-07T23:57:53+00:00,7.9,84
2026-03-08T00:03:58+00:00,7.9,84
2026-03-08T00:09:53+00:00,7.9,84
2026-03-08T00:15:53+00:00,7.9,84
2026-03-08T00:21:54+00:00,7.9,84
2026-03-08T00:27:53+00:00,7.9,84
2026-03-08T00:33:54+00:00,7.9,85
2026-03-08T00:39:54+00:00,7.9,85
2026-03-08T00:45:54+00:00,7.9,85
2026-03-08T00:51:56+00:00,7.9,85
2026-03-08T00:57:54+00:00,7.9,85
2026-03-08T01:03:55+00:00,7.9,85
2026-03-08T01:09:53+00:00,7.9,85
2026-03-08T01:15:54+00:00,7.9,85
2026-03-08T01:21:56+00:00,7.9,85
2026-03-08T01:27:54+00:00,7.9,85
2026-03-08T01:33:54+00:00,7.8,85
2026-03-08T01:39:53+00:00,7.8,85
2026-03-08T01:45:54+00:00,7.8,85
2026-03-08T01:51:54+00:00,7.8,86
2026-03-08T01:57:54+00:00,7.8,86
2026-03-08T02:03:54+00:00,7.8,86
2026-03-08T02:09:54+00:00,7.8,86
2026-03-08T02:15:54+00:00,7.8,86
2026-03-08T02:21:57+00:00,7.8,86
2026-03-08T02:27:54+00:00,7.9,85
2026-03-08T02:33:54+00:00,7.9,85
2026-03-08T02:39:54+00:00,7.9,85
2026-03-08T02:45:54+00:00,7.8,85
2026-03-08T02:51:55+00:00,7.8,85
2026-03-08T02:57:53+00:00,7.8,85
2026-03-08T03:03:54+00:00,7.8,85
2026-03-08T03:09:53+00:00,7.8,85
2026-03-08T03:15:53+00:00,7.8,85
2026-03-08T03:21:59+00:00,7.8,85
2026-03-08T03:27:53+00:00,7.9,86
2026-03-08T03:33:54+00:00,7.9,86
2026-03-08T03:39:54+00:00,7.9,86
2026-03-08T03:45:53+00:00,7.9,86
2026-03-08T03:51:57+00:00,7.9,86
2026-03-08T03:57:53+00:00,7.9,86
2026-03-08T04:03:54+00:00,7.9,86
2026-03-08T04:09:54+00:00,7.9,86
2026-03-08T04:15:54+00:00,7.9,86
2026-03-08T04:27:53+00:00,7.9,86
2026-03-08T04:33:54+00:00,7.9,87
2026-03-08T04:39:54+00:00,7.9,87
2026-03-08T04:45:53+00:00,7.8,87
2026-03-08T04:51:53+00:00,7.8,87
2026-03-08T04:57:54+00:00,7.8,87
2026-03-08T05:03:55+00:00,7.8,87
2026-03-08T05:09:54+00:00,7.8,87
2026-03-08T05:15:53+00:00,7.8,87
2026-03-08T05:21:55+00:00,7.8,87
2026-03-08T05:27:53+00:00,7.7,88
2026-03-08T05:33:54+00:00,7.7,88
2026-03-08T05:39:54+00:00,7.7,88
2026-03-08T05:45:54+00:00,7.8,88
2026-03-08T05:51:57+00:00,7.8,88
2026-03-08T05:57:54+00:00,7.8,88
2026-03-08T06:03:53+00:00,7.8,88
2026-03-08T06:09:53+00:00,7.8,88
2026-03-08T06:15:53+00:00,7.8,88
2026-03-08T06:21:56+00:00,7.8,88
2026-03-08T06:27:53+00:00,7.8,88
2026-03-08T06:33:54+00:00,7.9,88
2026-03-08T06:39:53+00:00,7.9,88
2026-03-08T06:45:54+00:00,7.9,88
2026-03-08T06:52:10+00:00,7.9,88
2026-03-08T06:57:53+00:00,7.9,88
2026-03-08T07:03:56+00:00,7.9,88
2026-03-08T07:09:53+00:00,7.9,88
2026-03-08T07:15:54+00:00,7.9,88
2026-03-08T07:21:54+00:00,7.9,88
2026-03-08T07:27:54+00:00,7.9,88
2026-03-08T07:33:54+00:00,8,88
2026-03-08T07:39:53+00:00,8,88
2026-03-08T07:45:54+00:00,8.1,87
2026-03-08T07:57:53+00:00,8,85
2026-03-08T08:03:54+00:00,8.1,85
2026-03-08T08:09:53+00:00,8.1,85
2026-03-08T08:15:55+00:00,8.199999999999999,85
2026-03-08T08:21:54+00:00,8.199999999999999,85
2026-03-08T08:27:53+00:00,8.199999999999999,85
2026-03-08T08:33:55+00:00,8.300000000000001,85
2026-03-08T08:39:53+00:00,8.300000000000001,85
2026-03-08T08:45:54+00:00,8.4,85
2026-03-08T08:51:55+00:00,8.4,85
2026-03-08T08:57:53+00:00,8.4,85
2026-03-08T09:03:54+00:00,8.5,85
2026-03-08T09:09:54+00:00,8.5,85
2026-03-08T09:15:54+00:00,8.6,85
2026-03-08T09:22:05+00:00,8.6,85
2026-03-08T09:27:53+00:00,8.6,84
2026-03-08T09:33:54+00:00,8.699999999999999,84
2026-03-08T09:39:54+00:00,8.699999999999999,84
2026-03-08T09:45:54+00:00,8.9,84
2026-03-08T09:52:10+00:00,8.9,84
2026-03-08T09:57:54+00:00,8.9,84
2026-03-08T10:03:56+00:00,8.9,84
2026-03-08T10:09:54+00:00,8.9,84
2026-03-08T10:15:53+00:00,9.1,84
2026-03-08T10:22:03+00:00,9.1,84
2026-03-08T10:27:53+00:00,9.1,84
2026-03-08T10:33:54+00:00,9.4,83
2026-03-08T10:39:53+00:00,9.4,83
2026-03-08T10:45:54+00:00,9.199999999999999,83
2026-03-08T10:52:00+00:00,9.199999999999999,83
2026-03-08T10:57:54+00:00,9.199999999999999,83
2026-03-08T11:03:54+00:00,9.300000000000001,83
2026-03-08T11:09:53+00:00,9.300000000000001,83
2026-03-08T11:15:54+00:00,9.4,83
2026-03-08T11:21:56+00:00,9.4,83
2026-03-08T11:27:54+00:00,9.4,84
2026-03-08T11:33:55+00:00,9.199999999999999,83
2026-03-08T11:39:54+00:00,9.199999999999999,83
2026-03-08T11:45:54+00:00,9.4,82
2026-03-08T11:52:01+00:00,9.4,82
2026-03-08T11:57:53+00:00,9.4,82
2026-03-08T12:03:54+00:00,9.5,82
2026-03-08T12:09:54+00:00,9.5,82
2026-03-08T12:15:54+00:00,9.699999999999999,82
2026-03-08T12:22:04+00:00,9.699999999999999,82
2026-03-08T12:27:53+00:00,9.800000000000001,81
2026-03-08T12:33:54+00:00,10,80
2026-03-08T12:39:53+00:00,10,80
2026-03-08T12:45:53+00:00,10.1,80
2026-03-08T12:57:53+00:00,10.1,80
2026-03-08T13:03:54+00:00,10.2,80
2026-03-08T13:09:53+00:00,10.2,80
2026-03-08T13:15:54+00:00,10.3,81
2026-03-08T13:21:59+00:00,10.3,81
2026-03-08T13:27:53+00:00,10.3,81
2026-03-08T13:33:54+00:00,10.3,81
2026-03-08T13:39:53+00:00,10.3,81
2026-03-08T13:45:53+00:00,10.2,84
2026-03-08T13:51:54+00:00,10.2,84
2026-03-08T13:57:53+00:00,10.2,84
2026-03-08T14:03:57+00:00,10.1,85
2026-03-08T14:09:54+00:00,10.1,85
2026-03-08T14:15:54+00:00,10.2,85
2026-03-08T14:22:36+00:00,10.2,85
2026-03-08T14:27:53+00:00,10.9,80
2026-03-08T14:33:54+00:00,11.1,80
2026-03-08T14:39:54+00:00,11.1,80
